place,placeLabel,country,countryLabel,description,coordinates
http://www.wikidata.org/entity/Q1069304,Chemin de Fer de La Mure,http://www.wikidata.org/entity/Q142,Frankreich,railway line,Point(5.783268 44.911915)
http://www.wikidata.org/entity/Q1069719,Angels Flight,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,funicular,Point(-118.250211 34.051339)
http://www.wikidata.org/entity/Q1071889,Waitomo Caves,http://www.wikidata.org/entity/Q664,Neuseeland,"locality in Waikato, New Zealand",Point(175.109446 -38.260662)
http://www.wikidata.org/entity/Q1072091,Westtatra,http://www.wikidata.org/entity/Q36,Polen,mountain range in Europe,Point(19.75 49.2)
http://www.wikidata.org/entity/Q1072091,Westtatra,http://www.wikidata.org/entity/Q214,Slowakei,mountain range in Europe,Point(19.75 49.2)
http://www.wikidata.org/entity/Q1072350,Krakauer Tuchhallen,http://www.wikidata.org/entity/Q36,Polen,"centre of international trade in Kraków, Poland",Point(19.937384 50.061678)
http://www.wikidata.org/entity/Q1072593,Chijmes,http://www.wikidata.org/entity/Q334,Singapur,convent and shopping district in Singapore,Point(103.852 1.29514)
http://www.wikidata.org/entity/Q1074318,Chinesisches Nationalmuseum,http://www.wikidata.org/entity/Q148,Volksrepublik China,"museum in Beijing, China",Point(116.395 39.903611111)
http://www.wikidata.org/entity/Q1074829,Minsk World,http://www.wikidata.org/entity/Q148,Volksrepublik China,defunct military theme park in China,Point(114.237009 22.553772)
http://www.wikidata.org/entity/Q1076187,St. Michael (Olmütz),http://www.wikidata.org/entity/Q213,Tschechien,church in Olomouc District of Olomouc region,Point(17.254166666 49.593888888)
http://www.wikidata.org/entity/Q1076237,Chopin-Park (Gliwice),http://www.wikidata.org/entity/Q36,Polen,"park in downtown Gliwice, Poland",Point(18.669654 50.30057)
http://www.wikidata.org/entity/Q1083927,Christkönigskathedrale Kattowitz,http://www.wikidata.org/entity/Q36,Polen,"catholic cathedral in Katowice, Poland",Point(19.01905 50.25166)
http://www.wikidata.org/entity/Q1085952,Miniatürk,http://www.wikidata.org/entity/Q43,Türkei,miniature park,Point(28.948611111 41.06)
http://www.wikidata.org/entity/Q1093757,Nabokov House,http://www.wikidata.org/entity/Q159,Russland,house of Vladimir Nabokov's birth,Point(30.3049 59.9319)
http://www.wikidata.org/entity/Q1095336,Uzungöl,http://www.wikidata.org/entity/Q43,Türkei,lake in Turkey,Point(40.29486 40.61929)
http://www.wikidata.org/entity/Q1095828,Clarke Quay,http://www.wikidata.org/entity/Q334,Singapur,quay in Singapore,Point(103.846 1.29002)
http://www.wikidata.org/entity/Q1105882,Bourbon Street,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,Historic street in the French Quarter of New Orleans,Point(-90.0655 29.9589)
http://www.wikidata.org/entity/Q1112746,Gerichtshaus von Stockholm,http://www.wikidata.org/entity/Q34,Schweden,"the building was designed in the Swedish National Romantic style, and was constructed between 1909 and 1915",Point(18.04361111 59.33083333)
http://www.wikidata.org/entity/Q1113602,St. Peter (Bodrum),http://www.wikidata.org/entity/Q43,Türkei,fortification,Point(27.429444444 37.031666666)
http://www.wikidata.org/entity/Q1115167,Donga,http://www.wikidata.org/entity/Q1009,Kamerun,river,Point(9.9642313 8.3132636)
http://www.wikidata.org/entity/Q1115167,Donga,http://www.wikidata.org/entity/Q1033,Nigeria,river,Point(9.9642313 8.3132636)
http://www.wikidata.org/entity/Q1123956,Sukur,http://www.wikidata.org/entity/Q1033,Nigeria,national monument of Nigeria in Madagali,Point(13.571666666 10.740555555)
http://www.wikidata.org/entity/Q1123960,Conch Republic,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"republic of Key West, Florida that satirically seceded from the USA briefly in 1982 in protest of a road-block",Point(-81.784166666 24.559166666)
http://www.wikidata.org/entity/Q1128082,Lake Austin,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"reservoir on the Colorado River in Austin, Texas, United States",Point(-97.786333333 30.294333333)
http://www.wikidata.org/entity/Q1131807,Parque del Retiro,http://www.wikidata.org/entity/Q29,Spanien,"urban park in Madrid, Spain",Point(-3.683888888 40.415)
http://www.wikidata.org/entity/Q1134128,Pasquino Group,http://www.wikidata.org/entity/Q38,Italien,group of marble sculptures,Point(11.255555555 43.769166666)
http://www.wikidata.org/entity/Q1136137,National September 11 Memorial and Museum,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"memorial & museum in New York City commemorating the September 11, 2001 attacks",Point(-74.013611111 40.711388888)
http://www.wikidata.org/entity/Q1137511,Rüstem-Pascha-Moschee,http://www.wikidata.org/entity/Q43,Türkei,"mosque in Istanbul, Turkey",Point(28.96874786 41.01759104)
http://www.wikidata.org/entity/Q1137725,Cours Mirabeau,http://www.wikidata.org/entity/Q142,Frankreich,street in Aix-en-Provence,Point(5.44861111 43.52666667)
http://www.wikidata.org/entity/Q1138030,The Cloisters,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,museum in New York City part of the Metropolitan Museum of Art,Point(-73.9319 40.8648)
http://www.wikidata.org/entity/Q1138147,Museo Nacional de Arte,http://www.wikidata.org/entity/Q96,Mexiko,"art museum in Mexico City, Mexico",Point(-99.13944444 19.43638889)
http://www.wikidata.org/entity/Q1139488,Rocky Steps,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,construction,Point(-75.1802 39.9649)
http://www.wikidata.org/entity/Q1140434,Solowezki-Kloster,http://www.wikidata.org/entity/Q159,Russland,monastery,Point(35.710555555 65.024444444)
http://www.wikidata.org/entity/Q1142351,Crystal Cove State Park,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"state park on the coast of California, USA",Point(-117.84 33.5739)
http://www.wikidata.org/entity/Q1144576,Kleine Hagia Sophia,http://www.wikidata.org/entity/Q43,Türkei,former Greek Eastern Orthodox church in Istanbul converted to a mosque,Point(28.971944 41.002778)
http://www.wikidata.org/entity/Q237,Vatikanstadt,http://www.wikidata.org/entity/Q237,Vatikanstadt,"Holy See's independent state, an enclave within Rome, Italy",Point(12.453 41.904)
http://www.wikidata.org/entity/Q243,Eiffelturm,http://www.wikidata.org/entity/Q142,Frankreich,"tower located on the Champ de Mars in Paris, France",Point(2.294479 48.858296)
http://www.wikidata.org/entity/Q351,Yellowstone-Nationalpark,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"first national park in the world, located in Wyoming, Montana, and Idaho in the United States",Point(-110.5 44.6)
http://www.wikidata.org/entity/Q513,Mount Everest,http://www.wikidata.org/entity/Q148,Volksrepublik China,"Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas",Point(86.925 27.988055555)
http://www.wikidata.org/entity/Q513,Mount Everest,http://www.wikidata.org/entity/Q837,Nepal,"Earth's highest mountain above sea level, located in the Mahalangur Himal sub-range of the Himalayas",Point(86.925 27.988055555)
http://www.wikidata.org/entity/Q524,Vesuv,http://www.wikidata.org/entity/Q38,Italien,volcano on the southwestern coast of Italy,Point(14.425555555 40.821388888)
http://www.wikidata.org/entity/Q550,Avenue des Champs-Élysées,http://www.wikidata.org/entity/Q142,Frankreich,"avenue in Paris, France",Point(2.30786 48.86967)
http://www.wikidata.org/entity/Q614,Place Bellecour,http://www.wikidata.org/entity/Q142,Frankreich,"square in Lyon, Auvergne-Rhône-Alpes, France",Point(4.832222222 45.7575)
http://www.wikidata.org/entity/Q1097,Berlin Hauptbahnhof,http://www.wikidata.org/entity/Q183,Deutschland,main railway station of Berlin,Point(13.369388888 52.525083333)
http://www.wikidata.org/entity/Q1374,Matterhorn,http://www.wikidata.org/entity/Q38,Italien,mountain in the Pennine Alps on the border between Switzerland and Italy,Point(7.658611111 45.976388888)
http://www.wikidata.org/entity/Q1374,Matterhorn,http://www.wikidata.org/entity/Q39,Schweiz,mountain in the Pennine Alps on the border between Switzerland and Italy,Point(7.658611111 45.976388888)
http://www.wikidata.org/entity/Q1516,Notre-Dame de Fourvière,http://www.wikidata.org/entity/Q142,Frankreich,"building in Lyon, France (1872-)",Point(4.822555555 45.762291666)
http://www.wikidata.org/entity/Q2943,Sixtinische Kapelle,http://www.wikidata.org/entity/Q237,Vatikanstadt,"chapel in the Apostolic Palace, Vatican City",Point(12.454444444 41.903055555)
http://www.wikidata.org/entity/Q2981,Notre-Dame de Paris,http://www.wikidata.org/entity/Q142,Frankreich,cathedral in Paris,Point(2.3498 48.853)
http://www.wikidata.org/entity/Q4152,Schloss Neuschwanstein,http://www.wikidata.org/entity/Q183,Deutschland,"castle in Bavaria, Germany, Europe",Point(10.749441807 47.557488542)
http://www.wikidata.org/entity/Q4176,Kölner Dom,http://www.wikidata.org/entity/Q183,Deutschland,"Roman-Catholic cathedral in Cologne, Germany",Point(6.958333333 50.941388888)
http://www.wikidata.org/entity/Q4484,Bosporus-Brücke,http://www.wikidata.org/entity/Q43,Türkei,bridge in Turkey,Point(29.03456 41.04532)
http://www.wikidata.org/entity/Q5086,Berliner Mauer,http://www.wikidata.org/entity/Q183,Deutschland,"barrier constructed by the German Democratic Republic, enclosing West Berlin",Point(13.441111111 52.504444444)
http://www.wikidata.org/entity/Q5086,Berliner Mauer,http://www.wikidata.org/entity/Q16957,Deutsche Demokratische Republik,"barrier constructed by the German Democratic Republic, enclosing West Berlin",Point(13.441111111 52.504444444)
http://www.wikidata.org/entity/Q5086,Berliner Mauer,http://www.wikidata.org/entity/Q713750,Bundesrepublik Deutschland bis 1990,"barrier constructed by the German Democratic Republic, enclosing West Berlin",Point(13.441111111 52.504444444)
http://www.wikidata.org/entity/Q5317,Space Needle,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"Observation tower in Seattle, Washington, U.S.",Point(-122.3491 47.6204)
http://www.wikidata.org/entity/Q5605,Frisches Haff,http://www.wikidata.org/entity/Q159,Russland,"brackish water lagoon on the Baltic Sea, on the Polish border with Russia",Point(19.767777777 54.476388888)
http://www.wikidata.org/entity/Q5788,Petra,http://www.wikidata.org/entity/Q810,Jordanien,ancient rock-cut historical city in Jordan,Point(35.440277777 30.328888888)
http://www.wikidata.org/entity/Q5806,Mekka,http://www.wikidata.org/entity/Q851,Saudi-Arabien,Saudi Arabian city and capital of the Makkah province,Point(39.826111111 21.4225)
http://www.wikidata.org/entity/Q5859,Chichén Itzá,http://www.wikidata.org/entity/Q96,Mexiko,pre-Columbian Maya city in Mexico,Point(-88.568611111 20.683055555)
http://www.wikidata.org/entity/Q5933,Westminsterabtei,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"Gothic abbey church in London, England, UK",Point(-0.127367 51.4994)
http://www.wikidata.org/entity/Q7296,Kilimandscharo,http://www.wikidata.org/entity/Q924,Tansania,mountain massif in Kilimanjaro National Park in Tanzania,Point(37.359166666 -3.066666666)
http://www.wikidata.org/entity/Q9141,Taj Mahal,http://www.wikidata.org/entity/Q668,Indien,"marble mausoleum in Agra, India",Point(78.041944444 27.175)
http://www.wikidata.org/entity/Q9188,Empire State Building,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"skyscraper located in Midtown Manhattan, New York City",Point(-73.985277777 40.748333333)
http://www.wikidata.org/entity/Q9202,Freiheitsstatue,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"sculpture on Liberty Island in New York Harbor in New York City, New York, United States",Point(-74.044425277 40.689209166)
http://www.wikidata.org/entity/Q10285,Kolosseum,http://www.wikidata.org/entity/Q38,Italien,"ancient Roman amphitheatre, a landmark of Rome, Italy",Point(12.492222222 41.890277777)
http://www.wikidata.org/entity/Q10288,Parthenon,http://www.wikidata.org/entity/Q41,Griechenland,"former temple of Athena on the Athenian Acropolis, Greece",Point(23.726601 37.971527)
http://www.wikidata.org/entity/Q10924,Dom von Orvieto,http://www.wikidata.org/entity/Q38,Italien,"cathedral of Orvieto, Umbria, Italy",Point(12.113272222 42.717011111)
http://www.wikidata.org/entity/Q11208,Pentagon,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"headquarters of the United States Department of Defense; named after the shape of the building, a polygon with five (greek: penta) sides",Point(-77.055 38.870833333)
http://www.wikidata.org/entity/Q11245,One World Trade Center,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"main building of the rebuilt World Trade Center complex in Lower Manhattan, New York City",Point(-74.0135 40.713)
http://www.wikidata.org/entity/Q11259,Times Square,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"neighborhood and square in Manhattan, New York City, United States",Point(-73.985833333 40.7575)
http://www.wikidata.org/entity/Q11277,Rockefeller Center,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"mixed-use building complex in New York City, New York, USA",Point(-73.979194444 40.758611111)
http://www.wikidata.org/entity/Q11290,Grand Central Terminal,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,railway terminal in New York City,Point(-73.977222222 40.752777777)
http://www.wikidata.org/entity/Q12495,Burj Khalifa,http://www.wikidata.org/entity/Q878,Vereinigte Arabische Emirate,"skyscraper in Dubai, United Arab Emirates",Point(55.274166666 25.197222222)
http://www.wikidata.org/entity/Q12501,Chinesische Mauer,http://www.wikidata.org/entity/Q148,Volksrepublik China,series of fortifications built along the historical border of China,Point(116.083333333 40.416666666)
http://www.wikidata.org/entity/Q12506,Hagia Sophia,http://www.wikidata.org/entity/Q43,Türkei,Ottoman-era grand mosque and former Byzantine Orthodox patriarchal cathedral,Point(28.98 41.008333333)
http://www.wikidata.org/entity/Q12512,Petersdom,http://www.wikidata.org/entity/Q237,Vatikanstadt,church in Vatican City,Point(12.453416666 41.902222222)
http://www.wikidata.org/entity/Q14690,Festung Schlüsselburg,http://www.wikidata.org/entity/Q159,Russland,fortress,Point(31.038866 59.953829)
http://www.wikidata.org/entity/Q16520,Busan,http://www.wikidata.org/entity/Q884,Südkorea,metropolitan city of South Korea,Point(129.075 35.18)
http://www.wikidata.org/entity/Q16990,Ätna,http://www.wikidata.org/entity/Q38,Italien,"active stratovolcano on the east coast of Sicily, Italy",Point(14.993220288 37.750834514)
http://www.wikidata.org/entity/Q18068,Mailänder Dom,http://www.wikidata.org/entity/Q38,Italien,"cathedral church of Milan, Italy",Point(9.190578 45.463968)
http://www.wikidata.org/entity/Q20883,Mont Saint-Michel,http://www.wikidata.org/entity/Q142,Frankreich,island in France,Point(-1.511433 48.636106)
http://www.wikidata.org/entity/Q23308,British Library,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,national library of the United Kingdom,Point(-0.126944 51.529444)
http://www.wikidata.org/entity/Q23868,Brester Festung,http://www.wikidata.org/entity/Q184,Belarus,19th century Belarusian fortress,Point(23.652777777 52.083333333)
http://www.wikidata.org/entity/Q25220,Schweizer Alpen,http://www.wikidata.org/entity/Q39,Schweiz,portion of the Alps mountain range that lies within Switzerland,Point(8.5 46.5)
http://www.wikidata.org/entity/Q25589,Kreml in Ismailowo,http://www.wikidata.org/entity/Q159,Russland,park in Moscow,Point(37.75027778 55.79472222)
http://www.wikidata.org/entity/Q25711,Brühlsche Terrasse,http://www.wikidata.org/entity/Q183,Deutschland,"historic architectural ensemble in Dresden, Germany",Point(13.740206 51.053427)
http://www.wikidata.org/entity/Q28785,Sacré-Cœur de Montmartre,http://www.wikidata.org/entity/Q142,Frankreich,"Roman Catholic church in Paris, France",Point(2.34295 48.88665)
http://www.wikidata.org/entity/Q29294,Sears-Tower,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"skyscraper in Chicago, Illinois",Point(-87.635833 41.878611)
http://www.wikidata.org/entity/Q32339,Große Moschee von Bursa,http://www.wikidata.org/entity/Q43,Türkei,mosque in Turkey,Point(29.061944444 40.183888888)
http://www.wikidata.org/entity/Q34221,Niagarafälle,http://www.wikidata.org/entity/Q16,Kanada,three waterfalls that straddle the international border between Canada and the United States,Point(-79.071 43.08)
http://www.wikidata.org/entity/Q34221,Niagarafälle,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,three waterfalls that straddle the international border between Canada and the United States,Point(-79.071 43.08)
http://www.wikidata.org/entity/Q35342,Titicacasee,http://www.wikidata.org/entity/Q419,Peru,Alpine lake in Peru and Bolivia,Point(-69.325 -15.825)
http://www.wikidata.org/entity/Q35342,Titicacasee,http://www.wikidata.org/entity/Q750,Bolivien,Alpine lake in Peru and Bolivia,Point(-69.325 -15.825)
http://www.wikidata.org/entity/Q35525,Weißes Haus,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,official residence and office of the President of the United States,Point(-77.036666666 38.897777777)
http://www.wikidata.org/entity/Q36332,Iguazú-Wasserfälle,http://www.wikidata.org/entity/Q155,Brasilien,"waterfalls on the Igazú River on the border of Misiones, Argentina and Paraná, Brazil",Point(-54.436666666 -25.695277777)
http://www.wikidata.org/entity/Q36332,Iguazú-Wasserfälle,http://www.wikidata.org/entity/Q414,Argentinien,"waterfalls on the Igazú River on the border of Misiones, Argentina and Paraná, Brazil",Point(-54.436666666 -25.695277777)
http://www.wikidata.org/entity/Q37200,Cheops-Pyramide,http://www.wikidata.org/entity/Q79,Ägypten,oldest and largest of the three pyramids in the Giza Necropolis; one of the seven ancient wonders of the world,Point(31.13422 29.97915)
http://www.wikidata.org/entity/Q37319,Multnomah Falls,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,waterfall in Oregon's Columbia Gorge,Point(-122.115361111 45.57595)
http://www.wikidata.org/entity/Q37648,Gitgit-Wasserfall,http://www.wikidata.org/entity/Q252,Indonesien,"Waterfall on Bali, Indonesia",Point(115.1347 -8.1913)
http://www.wikidata.org/entity/Q38095,Galapagosinseln,http://www.wikidata.org/entity/Q736,Ecuador,"Archipelago in the Pacific Ocean, part of Ecuador since 1832",Point(-90.55 -0.666666666)
http://www.wikidata.org/entity/Q38580,Cascata delle Marmore,http://www.wikidata.org/entity/Q38,Italien,"waterfall in Umbria, Italy; tallest man-made waterfall in the world",Point(12.715247611 42.551162)
http://www.wikidata.org/entity/Q39231,Fuji,http://www.wikidata.org/entity/Q17,Japan,"volcano in Yamanashi and Shizuoka Prefectures, Japan",Point(138.7275 35.360555555)
http://www.wikidata.org/entity/Q39671,Stonehenge,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"Neolithic henge monument in Wiltshire, England, UK",Point(-1.826111111 51.178888888)
http://www.wikidata.org/entity/Q40129,Marina Bay,http://www.wikidata.org/entity/Q334,Singapur,bay in Singapore,Point(103.855833333 1.284444444)
http://www.wikidata.org/entity/Q40758,Damavand,http://www.wikidata.org/entity/Q794,Iran,potentially active stratovolcano and the highest peak in Iran,Point(52.109166666 35.955277777)
http://www.wikidata.org/entity/Q41116,Roter Platz,http://www.wikidata.org/entity/Q159,Russland,"the main square in Moscow, Russia",Point(37.62 55.754166666)
http://www.wikidata.org/entity/Q41135,Ming-Gräber,http://www.wikidata.org/entity/Q148,Volksrepublik China,collection of mausoleums built by the emperors of the Ming dynasty of China,Point(116.2175 40.253333333)
http://www.wikidata.org/entity/Q41225,Big Ben,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"tower of the Palace of Westminster, London containing the bell Big Ben",Point(-0.12457 51.50067)
http://www.wikidata.org/entity/Q42182,Buckingham Palace,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,official London residence and principal workplace of the British monarch,Point(-0.142 51.501)
http://www.wikidata.org/entity/Q42646,Windsor Castle,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"royal residence at Windsor in Berkshire, England, UK",Point(-0.60483 51.4838)
http://www.wikidata.org/entity/Q42798,Borobudur,http://www.wikidata.org/entity/Q252,Indonesien,"Buddhist temple in Java, Indonesia",Point(110.20384 -7.60793)
http://www.wikidata.org/entity/Q43280,Opernhaus Oslo,http://www.wikidata.org/entity/Q20,Norwegen,"opera house in Oslo, Norway",Point(10.753611111 59.906944444)
http://www.wikidata.org/entity/Q43282,Alexander-Newski-Kathedrale,http://www.wikidata.org/entity/Q219,Bulgarien,cathedral in Bulgaria,Point(23.332969444 42.695838888)
http://www.wikidata.org/entity/Q43473,Angkor Wat,http://www.wikidata.org/entity/Q424,Kambodscha,Hindu/Buddhist temple complex in Cambodia,Point(103.866666666 13.4125)
http://www.wikidata.org/entity/Q1158600,Damlataş,http://www.wikidata.org/entity/Q43,Türkei,cave,Point(31.988222222 36.542330555)
http://www.wikidata.org/entity/Q1158600,Damlataş,http://www.wikidata.org/entity/Q43,Türkei,cave,Point(31.99 36.542222222)
http://www.wikidata.org/entity/Q1186714,Universal Studios Singapore,http://www.wikidata.org/entity/Q334,Singapur,amusement park,Point(103.821666666 1.255)
http://www.wikidata.org/entity/Q1191599,Gustav III's Pavilion,http://www.wikidata.org/entity/Q34,Schweden,"pavilion in Solna Municipality, Sweden",Point(18.03916667 59.36277778)
http://www.wikidata.org/entity/Q1194528,Brick Lane,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"street in East London, England",Point(-0.071666666 51.521944444)
http://www.wikidata.org/entity/Q1198382,Saadiyat,http://www.wikidata.org/entity/Q878,Vereinigte Arabische Emirate,"island in Abu Dhabi Emirate, United Arab Emirates",Point(54.443055555 24.531666666)
http://www.wikidata.org/entity/Q1201561,Detski Mir (Handelskette),http://www.wikidata.org/entity/Q159,Russland,Children store building in Moscow,Point(37.62562126 55.75992191)
http://www.wikidata.org/entity/Q1203550,Khaosan Road,http://www.wikidata.org/entity/Q869,Thailand,"road in Bangkok, Thailand",Point(100.497222222 13.758888888)
http://www.wikidata.org/entity/Q1207691,Mongkok,http://www.wikidata.org/entity/Q8646,Hongkong,neighborhood in Hong Kong,Point(114.170555555 22.3225)
http://www.wikidata.org/entity/Q1224490,Sacro Monte di Varese,http://www.wikidata.org/entity/Q38,Italien,tourist attraction,Point(8.794576 45.854608)
http://www.wikidata.org/entity/Q1229098,Disney’s California Adventure Park,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"theme park in California, part of Disneyland Resort",Point(-117.919167 33.807778)
http://www.wikidata.org/entity/Q1231343,Monte Resegone,http://www.wikidata.org/entity/Q38,Italien,"mountain of the Bergamasque Prealps in Lombardy, northern Italy",Point(9.468888888 45.858333333)
http://www.wikidata.org/entity/Q1235312,Dolaucothi-Goldminen,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,gold mines,Point(-3.9498 52.0446)
http://www.wikidata.org/entity/Q1235318,Piazza Bellini,http://www.wikidata.org/entity/Q38,Italien,square in Naples,Point(14.2521 40.8496)
http://www.wikidata.org/entity/Q1235318,Piazza Bellini,http://www.wikidata.org/entity/Q38,Italien,square in Naples,Point(14.252121 40.84958)
http://www.wikidata.org/entity/Q1236267,John Rylands Library,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"building on Deansgate in Manchester, England",Point(-2.2487 53.4803)
http://www.wikidata.org/entity/Q1236659,Dom zu Linköping,http://www.wikidata.org/entity/Q34,Schweden,"12th century Gothic cathedral in Linköping, Sweden",Point(15.616666666 58.411111111)
http://www.wikidata.org/entity/Q1236665,Dom zu Kalmar,http://www.wikidata.org/entity/Q34,Schweden,"church in Kalmar, Sweden",Point(16.36527778 56.66444444)
http://www.wikidata.org/entity/Q1236679,Dom zu Mariestad,http://www.wikidata.org/entity/Q34,Schweden,"church in Mariestad, Sweden",Point(13.8225 58.7125)
http://www.wikidata.org/entity/Q1236697,Dom zu Strängnäs,http://www.wikidata.org/entity/Q34,Schweden,"is the gothic brick church building which replaced the original wooden church, built on a former very important place of sacrifice of vikings, and where the missionary Saint Eskil was killed during the mid 11th century",Point(17.03452 59.37558)
http://www.wikidata.org/entity/Q7592419,St Andrew Square,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"city square in Edinburgh, Scotland, UK",Point(-3.19306 55.9542)
http://www.wikidata.org/entity/Q7608503,Stephen's Tower,http://www.wikidata.org/entity/Q218,Rumänien,"heritage site in Maramureș County, Romania",Point(23.5819 47.6583)
http://www.wikidata.org/entity/Q7636165,Suleyman Pasha Tomb,http://www.wikidata.org/entity/Q222,Albanien,Ottoman tomb in Albania,Point(19.8219 41.3282)
http://www.wikidata.org/entity/Q7636221,Sulfur Springs,http://www.wikidata.org/entity/Q760,St. Lucia,geothermal field on the island of Saint Lucia,Point(-61.0468 13.8382)
http://www.wikidata.org/entity/Q7653429,Swan Bells,http://www.wikidata.org/entity/Q408,Australien,"bell tower in Perth, Western Australia",Point(115.858242945 -31.958902938)
http://www.wikidata.org/entity/Q7675155,Taganrog Fortress,http://www.wikidata.org/entity/Q159,Russland,Historic fortress in Southwestern Russia,Point(38.941536 47.203525)
http://www.wikidata.org/entity/Q7675155,Taganrog Fortress,http://www.wikidata.org/entity/Q34266,Russisches Kaiserreich,Historic fortress in Southwestern Russia,Point(38.941536 47.203525)
http://www.wikidata.org/entity/Q7680272,Talofofo Falls,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,scenic Cascades in the Ugum River on Guam,Point(144.737 13.3237)
http://www.wikidata.org/entity/Q7684107,Tanzania Buddhist Temple and Meditation Center,http://www.wikidata.org/entity/Q924,Tansania,,Point(39.275814 -6.802356)
http://www.wikidata.org/entity/Q7687070,Tas-Silġ,http://www.wikidata.org/entity/Q233,Malta,Multi-period sanctuary and archaeological site,Point(14.55194 35.84583)
http://www.wikidata.org/entity/Q7715823,The Battle Box,http://www.wikidata.org/entity/Q334,Singapur,museum in Singapore,Point(103.8462345 1.296123)
http://www.wikidata.org/entity/Q7725501,Shakespeare's Globe,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,"theatre in London, reconstruction of the Globe Theatre",Point(-0.0972222 51.5081)
http://www.wikidata.org/entity/Q7748032,The London Bridge Experience,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,tourist attraction,Point(-0.0881 51.5065)
http://www.wikidata.org/entity/Q7762396,The ScareHouse,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"haunted attraction in Pittsburgh, Pennsylvania",Point(-79.944 40.4992)
http://www.wikidata.org/entity/Q7767437,The Sunrise Coast,http://www.wikidata.org/entity/Q145,Vereinigtes Königreich,stretch of tourist coastline in the English county of Suffolk,Point(1.7 52.4)
http://www.wikidata.org/entity/Q7784788,Yavuz-Sultan-Selim-Brücke,http://www.wikidata.org/entity/Q43,Türkei,bridge in Istanbul,Point(29.11132 41.20323)
http://www.wikidata.org/entity/Q7800937,Tidö Castle,http://www.wikidata.org/entity/Q34,Schweden,the present castle was built by the Lord High Chancellor Axel Oxenstierna in 1625–1645,Point(16.4783 59.5056)
http://www.wikidata.org/entity/Q7802833,Tillicum Village,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"visitor attraction in Washington (state), US",Point(-122.482 47.5417)
http://www.wikidata.org/entity/Q7807997,Tinapa Resort,http://www.wikidata.org/entity/Q1033,Nigeria,tourist center in Nigeria,Point(8.31742 5.04999)
http://www.wikidata.org/entity/Q7807997,Tinapa Resort,http://www.wikidata.org/entity/Q1033,Nigeria,tourist center in Nigeria,Point(8.317423 5.049992)
http://www.wikidata.org/entity/Q7809285,Tirta Gangga,http://www.wikidata.org/entity/Q252,Indonesien,"former royal palace in Karangasem Regency, Bali, Indonesia",Point(115.58694444 -8.41194444)
http://www.wikidata.org/entity/Q7809287,Pura Tirta Empul,http://www.wikidata.org/entity/Q252,Indonesien,balinese Hindu temple in Indonesia,Point(115.315 -8.41639)
http://www.wikidata.org/entity/Q7810147,Titlis Cliff Walk,http://www.wikidata.org/entity/Q39,Schweiz,a pedestrian bridge along the face of Mount Titlis in the Swiss Alps,Point(8.426169444 46.770663888)
http://www.wikidata.org/entity/Q7810631,Tjong A Fie Mansion,http://www.wikidata.org/entity/Q252,Indonesien,building in Indonesia,Point(98.68033 3.58545)
http://www.wikidata.org/entity/Q7864557,UFO Welcome Center,http://www.wikidata.org/entity/Q30,Vereinigte Staaten,"tourist curiosity in South Carolina, United States",Point(-80.6847 33.3519)
